19.09.2018	6,2493
20.09.2018	6,196
21.09.2018	6,2937
24.09.2018	6,1524
25.09.2018	6,1618
26.09.2018	6,107
27.09.2018	6,008
28.09.2018	6,056
1.10.2018	5,936
2.10.2018	5,9846
3.10.2018	6,0458
4.10.2018	6,1627
5.10.2018	6,1333
8.10.2018	6,1106
9.10.2018	6,1011
10.10.2018	6,076
11.10.2018	5,9258
12.10.2018	5,8721
15.10.2018	5,7867
16.10.2018	5,6856
17.10.2018	5,5835
18.10.2018	5,6425
19.10.2018	5,6425
22.10.2018	5,6689
23.10.2018	5,737
24.10.2018	5,7023
25.10.2018	5,6345
26.10.2018	5,5929
29.10.2018	5,5611
30.10.2018	5,4746
31.10.2018	5,5835
1.11.2018	5,5118
2.11.2018	5,4296
5.11.2018	5,3134
6.11.2018	5,356
7.11.2018	5,3612
8.11.2018	5,4583
9.11.2018	5,4606
12.11.2018	5,4685
13.11.2018	5,4776
14.11.2018	5,4624
15.11.2018	5,3481
16.11.2018	5,3318
19.11.2018	5,3075
20.11.2018	5,3776
21.11.2018	5,308
22.11.2018	5,296
23.11.2018	5,2875
26.11.2018	5,2477
27.11.2018	5,2716
28.11.2018	5,2219
29.11.2018	5,1631
30.11.2018	5,2128
3.12.2018	5,2501
4.12.2018	5,3875
5.12.2018	5,3262
6.12.2018	5,3386
7.12.2018	5,3029
10.12.2018	5,3248
11.12.2018	5,3653
12.12.2018	5,3482
13.12.2018	5,3392
14.12.2018	5,3635
17.12.2018	5,3686
18.12.2018	5,345
19.12.2018	5,2861
20.12.2018	5,2649
21.12.2018	5,3181
24.12.2018	5,289
25.12.2018	5,3101
26.12.2018	5,2766
27.12.2018	5,285
28.12.2018	5,2725
31.12.2018	5,2887
1.01.2019	5,2933
2.01.2019	5,4003
3.01.2019	5,4664
4.01.2019	5,3311
7.01.2019	5,3848
8.01.2019	5,4811
9.01.2019	5,4768
10.01.2019	5,4168
11.01.2019	5,455
14.01.2019	5,4447
15.01.2019	5,4466
16.01.2019	5,3363
17.01.2019	5,348
18.01.2019	5,3283
21.01.2019	5,3247
22.01.2019	5,3435
23.01.2019	5,286
24.01.2019	5,265
25.01.2019	5,2688
28.01.2019	5,3279
29.01.2019	5,3098
30.01.2019	5,2252
31.01.2019	5,1645
1.02.2019	5,2084
4.02.2019	5,2182
5.02.2019	5,1985
6.02.2019	5,2168
7.02.2019	5,2668
8.02.2019	5,2474
11.02.2019	5,2779
12.02.2019	5,2516
13.02.2019	5,285
14.02.2019	5,2729
15.02.2019	5,2714
18.02.2019	5,3083
19.02.2019	5,2828
20.02.2019	5,3244
21.02.2019	5,3214
22.02.2019	5,3186
25.02.2019	5,3026
26.02.2019	5,3066
27.02.2019	5,3136
28.02.2019	5,3371
1.03.2019	5,3742
4.03.2019	5,3769
5.03.2019	5,387
6.03.2019	5,4288
7.03.2019	5,4712
8.03.2019	5,4303
11.03.2019	5,4455
12.03.2019	5,4572
13.03.2019	5,4564
14.03.2019	5,4671
15.03.2019	5,4467
18.03.2019	5,4683
19.03.2019	5,4764
20.03.2019	5,4208
21.03.2019	5,4652
22.03.2019	5,7627
25.03.2019	5,5503
26.03.2019	5,3279
27.03.2019	5,3278
28.03.2019	5,561
29.03.2019	5,5555
1.04.2019	5,4863
2.04.2019	5,605
3.04.2019	5,626
4.04.2019	5,5925
5.04.2019	5,6262
8.04.2019	5,6903
9.04.2019	5,6943
10.04.2019	5,6818
11.04.2019	5,7388
12.04.2019	5,7693
15.04.2019	5,8041
16.04.2019	5,7703
17.04.2019	5,7387
18.04.2019	5,8018
19.04.2019	5,8112
22.04.2019	5,8272
23.04.2019	5,8287
24.04.2019	5,8753
25.04.2019	5,9268
26.04.2019	5,9382
29.04.2019	5,9483
30.04.2019	5,9656
1.05.2019	5,9665
2.05.2019	5,9645
3.05.2019	5,9648
6.05.2019	6,0803
7.05.2019	6,1511
8.05.2019	6,186
9.05.2019	6,1926
10.05.2019	5,9851
13.05.2019	6,0594
14.05.2019	6,0306
15.05.2019	6,0007
16.05.2019	6,0457
17.05.2019	6,055
20.05.2019	6,0272
21.05.2019	6,0525
22.05.2019	6,1002
23.05.2019	6,0964
24.05.2019	6,0825
27.05.2019	6,0629
28.05.2019	6,0319
29.05.2019	6,0121
30.05.2019	5,8772
31.05.2019	5,8382
3.06.2019	5,8339
4.06.2019	5,7824
5.06.2019	5,731
6.06.2019	5,7801
7.06.2019	5,831
10.06.2019	5,7747
11.06.2019	5,7976
12.06.2019	5,808
13.06.2019	5,8682
14.06.2019	5,9015
17.06.2019	5,8733
18.06.2019	5,8284
19.06.2019	5,7914
20.06.2019	5,7644
21.06.2019	5,8214
24.06.2019	5,809
25.06.2019	5,7949
26.06.2019	5,7749
27.06.2019	5,7725
28.06.2019	5,7921
1.07.2019	5,6507
2.07.2019	5,6528
3.07.2019	5,6249
4.07.2019	5,5953
5.07.2019	5,6288
8.07.2019	5,7367
9.07.2019	5,7322
10.07.2019	5,6741
11.07.2019	5,6734
12.07.2019	5,72
15.07.2019	5,7148
16.07.2019	5,7118
17.07.2019	5,6842
18.07.2019	5,6181
19.07.2019	5,6551
22.07.2019	5,677
